Customer,Customer_Internal_ID,Frame,Item_Internal_ID,Sales_Price,Process,Step_Process,Coating,Foil_Material,Foil_Thickness,Colour,Attribute_Cost,Base_Cost
Colonial Electronics Mfrs.Inc,1187,23 x 23 VectorGuard Foil,104126,0.0,Lasercut,None,Nano Wipe,PHD,4.0,Blue,40.0,-40.0
Dynamic Manufacturing LLC,12325,23 x 23 VectorGuard Foil,104126,235.0,Lasercut,None,Nano Wipe,PHD,4.0,Blue,40.0,195.0
Ecotech Marine,32491,23 x 23 VectorGuard Foil,104126,245.0,Lasercut,None,Nano Wipe,PHD,4.0,Blue,40.0,205.0
Enercon Technologies(U),11708,23 x 23 VectorGuard Foil,104126,212.0,Lasercut,None,Nano Wipe,PHD,4.0,Blue,40.0,172.0
"JRE, INCORPORATED",2070461,23 x 23 VectorGuard Foil,103742,245.0,Lasercut,None,Nano Wipe,PHD,4.0,Green,40.0,205.0
"JRE, INCORPORATED",2070461,23 x 23 VectorGuard Foil,103742,235.0,Lasercut,None,Nano Wipe,PHD,4.0,Green,40.0,195.0
Kitchen Brains,1249,23 x 23 VectorGuard Foil,322533,360.0,Lasercut,None,Advanced Nano,PHD,4.7,Blue,163.0,197.0
Aspen Electronics Manufacturing (PS),42087,23 x 23 VectorGuard Foil,322643,215.0,Lasercut,None,Nano Wipe,PHD,4.7,Blue,40.0,175.0
C.E. Niehoff & Co. (IL),420306,23 x 23 VectorGuard Foil,103647,370.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,207.0
Kitchen Brains,1249,23 x 23 VectorGuard Foil,103647,360.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,197.0
Innovative Solutions & Support Inc,29649,23 x 23 VectorGuard Foil,103647,450.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,287.0
Valley Services Electronics,474105,23 x 23 VectorGuard Foil,103647,340.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,177.0
FORVIA (Hella Electronics),10020,23 x 23 VectorGuard Foil,103647,401.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,238.0
Innovative Electronics Corp,20858,23 x 23 VectorGuard Foil,103647,335.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,172.0
"Continental Autonomous Mobility US (New Braunfels,  TX )",1679706,23 x 23 VectorGuard Foil,103647,365.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,202.0
"MacDonald, Dettwiler and Associate",619,23 x 23 VectorGuard Foil,103647,358.70150056794387,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,195.70150056794387
Valley Services Electronics (NV),3739517,23 x 23 VectorGuard Foil,103647,340.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,177.0
Ecotech Marine,32491,23 x 23 VectorGuard Foil,103647,350.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,187.0
"Continental Autonomous Mobility US (New Braunfels,  TX )",1679706,23 x 23 VectorGuard Foil,103647,0.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,-163.0
"Micro Technology Services, Inc",10905,23 x 23 VectorGuard Foil,103647,350.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,187.0
Reliance CM,29998,23 x 23 VectorGuard Foil,103647,370.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,207.0
"LifeLens Technologies, LLC",45416,23 x 23 VectorGuard Foil,103647,375.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,212.0
Gentex Corp. : Gentex Corp (U),1273,23 x 23 VectorGuard Foil,103647,330.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,167.0
CTE Technology,35175,23 x 23 VectorGuard Foil,103647,345.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,182.0
IP Displays,19282,23 x 23 VectorGuard Foil,103647,175.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,12.0
"Continental Autonomous Mobility US (New Braunfels,  TX )",1679706,23 x 23 VectorGuard Foil,103647,340.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,177.0
"SVTronics, Inc. (U)",6408,23 x 23 VectorGuard Foil,103647,299.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,136.0
"MacDonald, Dettwiler and Associate",619,23 x 23 VectorGuard Foil,103647,338.28307245600575,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,175.28307245600575
Saline Lectronics,6862,23 x 23 VectorGuard Foil,103647,460.0,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,297.0
Gentec,479,23 x 23 VectorGuard Foil,103647,250.18852233725426,Lasercut,None,Advanced Nano,PHD,5.0,Blue,163.0,87.18852233725426
Altek Electronics,1118,23 x 23 VectorGuard Foil,103263,425.0,Lasercut,None,Advanced Nano,PHD,5.0,Green,163.0,262.0
Kitchen Brains,1249,23 x 23 VectorGuard Foil,103263,360.0,Lasercut,None,Advanced Nano,PHD,5.0,Green,163.0,197.0
"MPC Design Technologies, Inc",17102,23 x 23 VectorGuard Foil,86464,210.0,Lasercut,None,None,PHD,5.0,Blue,0.0,210.0
Hi-Tek Electronics  (OR),11193,23 x 23 VectorGuard Foil,86464,225.0,Lasercut,None,None,PHD,5.0,Blue,0.0,225.0
Gentec,479,23 x 23 VectorGuard Foil,86464,190.56017217672016,Lasercut,None,None,PHD,5.0,Blue,0.0,190.56017217672016
"SVTronics, Inc. (U)",6408,23 x 23 VectorGuard Foil,86464,130.0,Lasercut,None,None,PHD,5.0,Blue,0.0,130.0
Amtech Microelectronics,50026,23 x 23 VectorGuard Foil,86464,150.0,Lasercut,None,None,PHD,5.0,Blue,0.0,150.0
Trilogy Net Inc,1554,23 x 23 VectorGuard Foil,86464,171.87780235547308,Lasercut,None,None,PHD,5.0,Blue,0.0,171.87780235547308
Reliance CM,29998,23 x 23 VectorGuard Foil,86464,220.0,Lasercut,None,None,PHD,5.0,Blue,0.0,220.0
"Howell Instruments, INC",15552,23 x 23 VectorGuard Foil,86464,195.0,Lasercut,None,None,PHD,5.0,Blue,0.0,195.0
Meritronics Las Vegas,36075,23 x 23 VectorGuard Foil,86464,192.0,Lasercut,None,None,PHD,5.0,Blue,0.0,192.0
Canyon Manufacturing,16552,23 x 23 VectorGuard Foil,86464,220.0,Lasercut,None,None,PHD,5.0,Blue,0.0,220.0
A2Z Electronics LLC (IL),58367,23 x 23 VectorGuard Foil,86464,185.0,Lasercut,None,None,PHD,5.0,Blue,0.0,185.0
Niche Electronics (MA),1331,23 x 23 VectorGuard Foil,86464,200.0,Lasercut,None,None,PHD,5.0,Blue,0.0,200.0
Valley Services Electronics,474105,23 x 23 VectorGuard Foil,86464,190.0,Lasercut,None,None,PHD,5.0,Blue,0.0,190.0
Colonial Electronics Mfrs.Inc,1187,23 x 23 VectorGuard Foil,86464,185.0,Lasercut,None,None,PHD,5.0,Blue,0.0,185.0
CONTROL RESOURCES INC - GEORGIA,2068086,23 x 23 VectorGuard Foil,86464,180.0,Lasercut,None,None,PHD,5.0,Blue,0.0,180.0
"EULUM DESIGN, LLC",47955,23 x 23 VectorGuard Foil,86464,215.0,Lasercut,None,None,PHD,5.0,Blue,0.0,215.0
Tech Etch Inc.,1504,23 x 23 VectorGuard Foil,86464,195.0,Lasercut,None,None,PHD,5.0,Blue,0.0,195.0
QSC Systems (PS),46560,23 x 23 VectorGuard Foil,86464,215.0,Lasercut,None,None,PHD,5.0,Blue,0.0,215.0
Precision Assembly Inc,24245,23 x 23 VectorGuard Foil,86464,196.0,Lasercut,None,None,PHD,5.0,Blue,0.0,196.0
Sunburst Electronics (PA) - (U),5185,23 x 23 VectorGuard Foil,86464,175.0,Lasercut,None,None,PHD,5.0,Blue,0.0,175.0
East End Assemblies,29715,23 x 23 VectorGuard Foil,86464,160.0,Lasercut,None,None,PHD,5.0,Blue,0.0,160.0
"Silicon hills Design, INC",15578,23 x 23 VectorGuard Foil,86464,165.0,Lasercut,None,None,PHD,5.0,Blue,0.0,165.0
PM Assembly,17697,23 x 23 VectorGuard Foil,86464,225.0,Lasercut,None,None,PHD,5.0,Blue,0.0,225.0
Innovative Solutions & Support Inc,29649,23 x 23 VectorGuard Foil,86464,247.0,Lasercut,None,None,PHD,5.0,Blue,0.0,247.0
Ecotech Marine,32491,23 x 23 VectorGuard Foil,86464,200.0,Lasercut,None,None,PHD,5.0,Blue,0.0,200.0
Meritronics Las Vegas,36075,23 x 23 VectorGuard Foil,86464,0.0,Lasercut,None,None,PHD,5.0,Blue,0.0,0.0
QC Graphics,16161,23 x 23 VectorGuard Foil,86464,195.0,Lasercut,None,None,PHD,5.0,Blue,0.0,195.0
APPLIED CONTROL & MEAS,47916,23 x 23 VectorGuard Foil,86464,215.0,Lasercut,None,None,PHD,5.0,Blue,0.0,215.0
Exponent Assembly (TX),1731591,23 x 23 VectorGuard Foil,86464,200.0,Lasercut,None,None,PHD,5.0,Blue,0.0,200.0
Enercon Technologies(U),11708,23 x 23 VectorGuard Foil,86464,180.0,Lasercut,None,None,PHD,5.0,Blue,0.0,180.0
APAG Elektronik Corp,45094,23 x 23 VectorGuard Foil,86464,209.24254199796724,Lasercut,None,None,PHD,5.0,Blue,0.0,209.24254199796724
"Schippers & Crew, Inc",10881,23 x 23 VectorGuard Foil,86464,215.0,Lasercut,None,None,PHD,5.0,Blue,0.0,215.0
Lone Wolf Assembly Inc (TX),44319,23 x 23 VectorGuard Foil,86464,225.0,Lasercut,None,None,PHD,5.0,Blue,0.0,225.0
Sunburst Electronics (PA) - (U),5185,23 x 23 VectorGuard Foil,86464,0.0,Lasercut,None,None,PHD,5.0,Blue,0.0,0.0
CTE Technology,35175,23 x 23 VectorGuard Foil,86464,185.0,Lasercut,None,None,PHD,5.0,Blue,0.0,185.0
Morgan Newton CO. LP,15531,23 x 23 VectorGuard Foil,86464,224.0,Lasercut,None,None,PHD,5.0,Blue,0.0,224.0
Altek Electronics,1118,23 x 23 VectorGuard Foil,86464,192.0,Lasercut,None,None,PHD,5.0,Blue,0.0,192.0
"Schippers & Crew, Inc",10881,23 x 23 VectorGuard Foil,86464,0.0,Lasercut,None,None,PHD,5.0,Blue,0.0,0.0
Mesa Engineering Inc,12313,23 x 23 VectorGuard Foil,86464,215.0,Lasercut,None,None,PHD,5.0,Blue,0.0,215.0
Valley Services Electronics (NV),3739517,23 x 23 VectorGuard Foil,86464,190.0,Lasercut,None,None,PHD,5.0,Blue,0.0,190.0
Exel Tech (TX),15494,23 x 23 VectorGuard Foil,86464,265.0,Lasercut,None,None,PHD,5.0,Blue,0.0,265.0
SPECIALTY PRODUCT TECHNOLOGIES,2067917,23 x 23 VectorGuard Foil,86464,175.0,Lasercut,None,None,PHD,5.0,Blue,0.0,175.0
Calian Ltd. (CDN),857,23 x 23 VectorGuard Foil,86464,190.56017217672016,Lasercut,None,None,PHD,5.0,Blue,0.0,190.56017217672016
"Alpha Assembly Solutions, Inc (NJ) (U)",24539,23 x 23 VectorGuard Foil,86464,225.0,Lasercut,None,None,PHD,5.0,Blue,0.0,225.0
Cadcopac Inc,230,23 x 23 VectorGuard Foil,86464,121.06175644168104,Lasercut,None,None,PHD,5.0,Blue,0.0,121.06175644168104
"MPC Design Technologies, Inc",17102,23 x 23 VectorGuard Foil,86464,0.0,Lasercut,None,None,PHD,5.0,Blue,0.0,0.0
Trilogy Net Inc,1554,23 x 23 VectorGuard Foil,86464,162.09397221850276,Lasercut,None,None,PHD,5.0,Blue,0.0,162.09397221850276
Calian Ltd. (CDN),857,23 x 23 VectorGuard Foil,86464,179.71288224225307,Lasercut,None,None,PHD,5.0,Blue,0.0,179.71288224225307
Mertek Industries,5706,23 x 23 VectorGuard Foil,86464,205.0,Lasercut,None,None,PHD,5.0,Blue,0.0,205.0
Cadcopac Inc,230,23 x 23 VectorGuard Foil,86464,114.17053695390194,Lasercut,None,None,PHD,5.0,Blue,0.0,114.17053695390194
Gentec,479,23 x 23 VectorGuard Foil,86464,250.18852233725426,Lasercut,None,None,PHD,5.0,Blue,0.0,250.18852233725426
APAG Elektronik Corp,45094,23 x 23 VectorGuard Foil,86464,197.33179226600336,Lasercut,None,None,PHD,5.0,Blue,0.0,197.33179226600336
Gentec,479,23 x 23 VectorGuard Foil,86464,179.71288224225307,Lasercut,None,None,PHD,5.0,Blue,0.0,179.71288224225307
RELIANCE ELECTRONICS INC,51048,23 x 23 VectorGuard Foil,86464,180.0,Lasercut,None,None,PHD,5.0,Blue,0.0,180.0
SPECIALTY PRODUCT TECHNOLOGIES,2067917,23 x 23 VectorGuard Foil,86464,200.0,Lasercut,None,None,PHD,5.0,Blue,0.0,200.0
"Frequency Electronics, Inc",28489,23 x 23 VectorGuard Foil,86464,245.0,Lasercut,None,None,PHD,5.0,Blue,0.0,245.0
"SVTronics, Inc. (U)",6408,23 x 23 VectorGuard Foil,86464,139.0,Lasercut,None,None,PHD,5.0,Blue,0.0,139.0
"MID CONTINENT CONTROLS, INC",25648,23 x 23 VectorGuard Foil,86464,190.0,Lasercut,None,None,PHD,5.0,Blue,0.0,190.0
West Oak Industries,3864697,23 x 23 VectorGuard Foil,86464,204.0,Lasercut,None,None,PHD,5.0,Blue,0.0,204.0
Matrix Corporation,21805,23 x 23 VectorGuard Foil,86464,265.0,Lasercut,None,None,PHD,5.0,Blue,0.0,265.0
"NPI Technologies, Inc(Dallas)",12731,23 x 23 VectorGuard Foil,86464,145.0,Lasercut,None,None,PHD,5.0,Blue,0.0,145.0
Neptronic,695,23 x 23 VectorGuard Foil,86464,116.28480615675198,Lasercut,None,None,PHD,5.0,Blue,0.0,116.28480615675198
South Jersey Circuits,3864677,23 x 23 VectorGuard Foil,86464,177.0,Lasercut,None,None,PHD,5.0,Blue,0.0,177.0
NASA GFSC,19955,23 x 23 VectorGuard Foil,86464,225.0,Lasercut,None,None,PHD,5.0,Blue,0.0,225.0
QC Graphics,16161,23 x 23 VectorGuard Foil,86464,0.0,Lasercut,None,None,PHD,5.0,Blue,0.0,0.0
Mectronx Corp (WI),43075,23 x 23 VectorGuard Foil,86464,225.0,Lasercut,None,None,PHD,5.0,Blue,0.0,225.0
Fusion EMS,12361,23 x 23 VectorGuard Foil,86464,190.0,Lasercut,None,None,PHD,5.0,Blue,0.0,190.0
Applied Concepts Inc,11526,23 x 23 VectorGuard Foil,86464,221.0,Lasercut,None,None,PHD,5.0,Blue,0.0,221.0
Dynamic Manufacturing LLC,12325,23 x 23 VectorGuard Foil,86464,195.0,Lasercut,None,None,PHD,5.0,Blue,0.0,195.0
Reliance CM,29998,23 x 23 VectorGuard Foil,86464,191.0,Lasercut,None,None,PHD,5.0,Blue,0.0,191.0
FLIR Systems Inc,767,23 x 23 VectorGuard Foil,86464,241.02316534289935,Lasercut,None,None,PHD,5.0,Blue,0.0,241.02316534289935
QC Graphics,16161,23 x 23 VectorGuard Foil,86464,3.9,Lasercut,None,None,PHD,5.0,Blue,0.0,3.9
Fusion EMS,12361,23 x 23 VectorGuard Foil,86464,0.0,Lasercut,None,None,PHD,5.0,Blue,0.0,0.0
Libra Industries ( Mentor) (U),2614,23 x 23 VectorGuard Foil,86080,225.0,Lasercut,None,None,PHD,5.0,Green,0.0,225.0
Circuit Pak USA,7239,23 x 23 VectorGuard Foil,86080,205.0,Lasercut,None,None,PHD,5.0,Green,0.0,205.0
Altek Electronics,1118,23 x 23 VectorGuard Foil,86080,192.0,Lasercut,None,None,PHD,5.0,Green,0.0,192.0
"JRE, INCORPORATED",2070461,23 x 23 VectorGuard Foil,86080,210.0,Lasercut,None,None,PHD,5.0,Green,0.0,210.0
Valley Services Electronics,474105,23 x 23 VectorGuard Foil,86080,190.0,Lasercut,None,None,PHD,5.0,Green,0.0,190.0
"SVTronics, Inc. (U)",6408,23 x 23 VectorGuard Foil,86080,139.0,Lasercut,None,None,PHD,5.0,Green,0.0,139.0
Applied Concepts Inc,11526,23 x 23 VectorGuard Foil,86080,221.0,Lasercut,None,None,PHD,5.0,Green,0.0,221.0
"SVTronics, Inc. (U)",6408,23 x 23 VectorGuard Foil,456064,329.0,Lasercut,None,Nano Slic,PHD,5.0,Blue,163.0,166.0
"SVTronics, Inc. (U)",6408,23 x 23 VectorGuard Foil,456064,299.0,Lasercut,None,Nano Slic,PHD,5.0,Blue,163.0,136.0
Reliance CM,29998,23 x 23 VectorGuard Foil,456064,351.0,Lasercut,None,Nano Slic,PHD,5.0,Blue,163.0,188.0
Ecotech Marine,32491,23 x 23 VectorGuard Foil,456064,350.0,Lasercut,None,Nano Slic,PHD,5.0,Blue,163.0,187.0
Reliance CM,29998,23 x 23 VectorGuard Foil,456065,351.0,Lasercut,None,Nano Slic,PHD,5.0,Green,163.0,188.0
Enercon Technologies(U),11708,23 x 23 VectorGuard Foil,104127,220.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,180.0
Red Lion Controls,7265,23 x 23 VectorGuard Foil,104127,254.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,214.0
"MacDonald, Dettwiler and Associate",619,23 x 23 VectorGuard Foil,104127,250.3437556047108,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,210.3437556047108
Aspen Electronics Manufacturing (PS),42087,23 x 23 VectorGuard Foil,104127,215.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,175.0
Red Lion Controls,7265,23 x 23 VectorGuard Foil,104127,0.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,-40.0
Gentec,479,23 x 23 VectorGuard Foil,104127,250.3437556047108,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,210.3437556047108
"Micro Technology Services, Inc",10905,23 x 23 VectorGuard Foil,104127,265.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,225.0
Gentec,479,23 x 23 VectorGuard Foil,104127,236.093394318254,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,196.093394318254
Trilogy Net Inc,1554,23 x 23 VectorGuard Foil,104127,0.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,-40.0
Morgan Newton CO. LP,15531,23 x 23 VectorGuard Foil,104127,264.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,224.0
Gentec,479,23 x 23 VectorGuard Foil,104127,250.18852233725426,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,210.18852233725426
Matric Limited,6976,23 x 23 VectorGuard Foil,104127,240.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,200.0
Innovative Solutions & Support Inc,29649,23 x 23 VectorGuard Foil,104127,255.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,215.0
Enercon Technologies(U),11708,23 x 23 VectorGuard Foil,104127,0.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,-40.0
"Frequency Electronics, Inc",28489,23 x 23 VectorGuard Foil,104127,245.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,205.0
Gentec,479,23 x 23 VectorGuard Foil,104127,0.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,-40.0
ALTRONIC LLC,2068123,23 x 23 VectorGuard Foil,104127,250.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,210.0
WHELEN ENGINEERING (NH) CHARLESTOWN TRANSFORMER & WIRE,2064144,23 x 23 VectorGuard Foil,104127,165.0,Lasercut,None,Nano Wipe,PHD,5.0,Blue,40.0,125.0
"JRE, INCORPORATED",2070461,23 x 23 VectorGuard Foil,103743,235.0,Lasercut,None,Nano Wipe,PHD,5.0,Green,40.0,195.0
Morgan Newton CO. LP,15531,23 x 23 VectorGuard Foil,103839,264.0,Lasercut,None,Nano Wipe,PHD,5.0,Silver,40.0,224.0
Valley Services Electronics,474105,23 x 23 VectorGuard Foil,447304,190.0,Lasercut,None,None,PHD,5.5,Blue,0.0,190.0
"MacDonald, Dettwiler and Associate",619,23 x 23 VectorGuard Foil,103648,358.70150056794387,Lasercut,None,Advanced Nano,PHD,6.0,Blue,163.0,195.70150056794387
FORVIA (Hella Electronics),10020,23 x 23 VectorGuard Foil,103648,401.0,Lasercut,None,Advanced Nano,PHD,6.0,Blue,163.0,238.0
"Continental Autonomous Mobility US (New Braunfels,  TX )",1679706,23 x 23 VectorGuard Foil,103648,365.0,Lasercut,None,Advanced Nano,PHD,6.0,Blue,163.0,202.0
"MacDonald, Dettwiler and Associate",619,23 x 23 VectorGuard Foil,103648,338.28307245600575,Lasercut,None,Advanced Nano,PHD,6.0,Blue,163.0,175.28307245600575
"Continental Autonomous Mobility US (New Braunfels,  TX )",1679706,23 x 23 VectorGuard Foil,103648,0.0,Lasercut,None,Advanced Nano,PHD,6.0,Blue,163.0,-163.0
"SVTronics, Inc. (U)",6408,23 x 23 VectorGuard Foil,86465,130.0,Lasercut,None,None,PHD,6.0,Blue,0.0,130.0
Astronics (NY),19152,23 x 23 VectorGuard Foil,86465,218.0,Lasercut,None,None,PHD,6.0,Blue,0.0,218.0
Whelen Engineering,1538,23 x 23 VectorGuard Foil,86465,165.0,Lasercut,None,None,PHD,6.0,Blue,0.0,165.0
"Silicon hills Design, INC",15578,23 x 23 VectorGuard Foil,86465,165.0,Lasercut,None,None,PHD,6.0,Blue,0.0,165.0
Trilogy Net Inc,1554,23 x 23 VectorGuard Foil,86465,171.87780235547308,Lasercut,None,None,PHD,6.0,Blue,0.0,171.87780235547308
AlertTech TX,55716,23 x 23 VectorGuard Foil,86465,230.0,Lasercut,None,None,PHD,6.0,Blue,0.0,230.0
Mid Tek Inc. (WI),10187,23 x 23 VectorGuard Foil,86465,220.0,Lasercut,None,None,PHD,6.0,Blue,0.0,220.0
WHELEN ENGINEERING (NH) CHARLESTOWN TRANSFORMER & WIRE,2064144,23 x 23 VectorGuard Foil,86465,165.0,Lasercut,None,None,PHD,6.0,Blue,0.0,165.0
Enercon Technologies(U),11708,23 x 23 VectorGuard Foil,86465,180.0,Lasercut,None,None,PHD,6.0,Blue,0.0,180.0
CEM LTD,48816,23 x 23 VectorGuard Foil,86465,165.0,Lasercut,None,None,PHD,6.0,Blue,0.0,165.0
Whelen Engineering,1538,23 x 23 VectorGuard Foil,86465,0.0,Lasercut,None,None,PHD,6.0,Blue,0.0,0.0
Southwest Research Institute (U),1474,23 x 23 VectorGuard Foil,86465,202.0,Lasercut,None,None,PHD,6.0,Blue,0.0,202.0
Trilogy Net Inc,1554,23 x 23 VectorGuard Foil,86465,162.09397221850276,Lasercut,None,None,PHD,6.0,Blue,0.0,162.09397221850276
CTE Technology,35175,23 x 23 VectorGuard Foil,86465,185.0,Lasercut,None,None,PHD,6.0,Blue,0.0,185.0
Canyon Manufacturing,16552,23 x 23 VectorGuard Foil,86465,220.0,Lasercut,None,None,PHD,6.0,Blue,0.0,220.0
"Lucid Vision Labs, Inc",42511,23 x 23 VectorGuard Foil,86465,183.23666424700312,Lasercut,None,None,PHD,6.0,Blue,0.0,183.23666424700312
Innovative Electronics Corp,20858,23 x 23 VectorGuard Foil,86465,185.0,Lasercut,None,None,PHD,6.0,Blue,0.0,185.0
"Alpha Assembly Solutions, Inc (NJ) (U)",24539,23 x 23 VectorGuard Foil,86465,225.0,Lasercut,None,None,PHD,6.0,Blue,0.0,225.0
"Alpha Assembly Solutions, Inc (NJ) (U)",24539,23 x 23 VectorGuard Foil,86465,0.0,Lasercut,None,None,PHD,6.0,Blue,0.0,0.0
FLIR Systems Inc,767,23 x 23 VectorGuard Foil,86465,244.34609177337867,Lasercut,None,None,PHD,6.0,Blue,0.0,244.34609177337867
"SVTronics, Inc. (U)",6408,23 x 23 VectorGuard Foil,86465,139.0,Lasercut,None,None,PHD,6.0,Blue,0.0,139.0
Gentec,479,23 x 23 VectorGuard Foil,86465,179.71288224225307,Lasercut,None,None,PHD,6.0,Blue,0.0,179.71288224225307
Season Group,10877,23 x 23 VectorGuard Foil,86465,190.0,Lasercut,None,None,PHD,6.0,Blue,0.0,190.0
"MacDonald, Dettwiler and Associate",619,23 x 23 VectorGuard Foil,86465,183.23666424700312,Lasercut,None,None,PHD,6.0,Blue,0.0,183.23666424700312
CEM LTD,48816,23 x 23 VectorGuard Foil,86465,163.0,Lasercut,None,None,PHD,6.0,Blue,0.0,163.0
"MacDonald, Dettwiler and Associate",619,23 x 23 VectorGuard Foil,104128,250.3437556047108,Lasercut,None,Nano Wipe,PHD,6.0,Blue,40.0,210.3437556047108
Aspen Electronics Manufacturing (PS),42087,23 x 23 VectorGuard Foil,104128,215.0,Lasercut,None,Nano Wipe,PHD,6.0,Blue,40.0,175.0
Southwest Research Institute (U),1474,23 x 23 VectorGuard Foil,104128,255.0,Lasercut,None,Nano Wipe,PHD,6.0,Blue,40.0,215.0
Morgan Newton CO. LP,15531,23 x 23 VectorGuard Foil,104128,264.0,Lasercut,None,Nano Wipe,PHD,6.0,Blue,40.0,224.0
Matric Limited,6976,23 x 23 VectorGuard Foil,104128,240.0,Lasercut,None,Nano Wipe,PHD,6.0,Blue,40.0,200.0
"MacDonald, Dettwiler and Associate",619,23 x 23 VectorGuard Foil,104128,236.093394318254,Lasercut,None,Nano Wipe,PHD,6.0,Blue,40.0,196.093394318254
Saline Lectronics,6862,23 x 23 VectorGuard Foil,104128,250.0,Lasercut,None,Nano Wipe,PHD,6.0,Blue,40.0,210.0
Enercon Technologies(U),11708,23 x 23 VectorGuard Foil,104128,220.0,Lasercut,None,Nano Wipe,PHD,6.0,Blue,40.0,180.0
WHELEN ENGINEERING (NH) CHARLESTOWN TRANSFORMER & WIRE,2064144,23 x 23 VectorGuard Foil,104128,165.0,Lasercut,None,Nano Wipe,PHD,6.0,Blue,40.0,125.0
Southwest Research Institute (U),1474,23 x 23 VectorGuard Foil,104128,0.0,Lasercut,None,Nano Wipe,PHD,6.0,Blue,40.0,-40.0
Kitchen Brains,1249,23 x 23 VectorGuard Foil,103649,360.0,Lasercut,None,Advanced Nano,PHD,7.0,Blue,163.0,197.0
Kitchen Brains,1249,23 x 23 VectorGuard Foil,103265,360.0,Lasercut,None,Advanced Nano,PHD,7.0,Green,163.0,197.0
Exel Tech (TX),15494,23 x 23 VectorGuard Foil,86466,265.0,Lasercut,None,None,PHD,7.0,Blue,0.0,265.0
Microhard Systems Inc,659,23 x 23 VectorGuard Foil,86466,151.5226262042526,Lasercut,None,None,PHD,7.0,Blue,0.0,151.5226262042526
Shore Printed Circuits,21870,23 x 23 VectorGuard Foil,109053,185.0,Lasercut,None,None,PHD,8.0,Blue,0.0,185.0
Altek Electronics,1118,23 x 23 VectorGuard Foil,109053,192.0,Lasercut,None,None,PHD,8.0,Blue,0.0,192.0
Optimont Inc,730,23 x 25 Space Saver,455417,200.8555742707534,Lasercut,None,None,PHD,4.0,Silver,0.0,200.8555742707534
Optimont Inc,730,23 x 25 Space Saver,455418,200.8555742707534,Lasercut,None,None,PHD,5.0,Silver,0.0,200.8555742707534
Optimont Inc,730,23 x 25 Space Saver,455429,200.8555742707534,Lasercut,None,None,PHD,6.0,Silver,0.0,200.8555742707534
Optimont Inc,730,23 x 25 Standard Tube,77806,212.97901596221666,Lasercut,None,None,PHD,4.0,Silver,0.0,212.97901596221666
Phason Inc,17567,23 x 25 Standard Tube,86517,282.4774316972558,Lasercut,None,Nano Wipe,PHD,4.0,Silver,40.0,242.47743169725578
Optimont Inc,730,23 x 25 Standard Tube,77880,212.97901596221666,Lasercut,None,None,PHD,4.7,Silver,0.0,212.97901596221666
Optimont Inc,730,23 x 25 Standard Tube,77917,212.97901596221666,Lasercut,None,None,PHD,5.0,Silver,0.0,212.97901596221666
Optimont Inc,730,23 x 25 Standard Tube,77917,0.01494589585699766,Lasercut,None,None,PHD,5.0,Silver,0.0,0.01494589585699766
